Location;Date Time;Temperature;Humidity
B.D.S.E;2022-01-18 04:12:00;26,84;48,7
B.D.S.E;2022-01-18 04:23:00;16,38;39,58
C.B.0.D;2022-01-18 05:56:00;16,85;3,72
D.A.0.D;2022-01-18 06:41:00;25,12;53,67
E.E.3.C;2022-01-18 08:16:00;10,07;96,19
E.A.1.A;2022-01-18 08:21:00;26,33;21,67
A.D.3.D;2022-01-18 08:24:00;19,56;41,08
C.B.1.B;2022-01-18 08:24:00;36,43;10,05
D.E.1.E;2022-01-18 08:28:00;27,13;76,37
C.C.3.C;2022-01-18 09:02:00;35,99;91,37
B.B.1.E;2022-01-18 09:39:00;23,85;22,09
A.C.1.E;2022-01-18 09:41:00;17,0;60,75
E.E.1.B;2022-01-18 09:48:00;12,54;61,76
C.B.2.A;2022-01-18 10:10:00;26,56;15,46
A.D.3.C;2022-01-18 10:13:00;36,47;11,56
B.C.3.A;2022-01-18 10:43:00;11,98;0,0
E.E.1.A;2022-01-18 10:48:00;33,45;38,28
D.D.3.B;2022-01-18 10:59:00;25,11;26,36
A.A.3.B;2022-01-18 11:18:00;23,94;11,46
E.E.2.A;2022-01-18 14:13:00;16,34;15,37
D.C.3.B;2022-01-18 14:33:00;30,35;22,99
A.B.1.D;2022-01-18 14:52:00;12,1;39,46
C.A.3.B;2022-01-18 15:14:00;14,5;83,95
C.C.0.D;2022-01-18 15:48:00;24,36;0,1
E.C.S.C;2022-01-18 16:06:00;27,3;81,09
B.C.2.D;2022-01-18 16:21:00;10,77;8,37
C.A.3.C;2022-01-18 16:45:00;22,4;37,45
D.B.1.B;2022-01-18 16:55:00;35,84;50,22
A.A.1.A;2022-01-18 17:55:00;11,83;47,68
B.A.0.A;2022-01-18 18:31:00;11,24;92,19
B.C.1.E;2022-01-18 19:31:00;33,48;54,9
A.B.S.A;2022-01-18 20:27:00;24,8;81,96
D.B.2.A;2022-01-18 20:45:00;31,98;35,36
B.E.1.D;2022-01-18 21:31:00;25,41;26,66
A.A.1.D;2022-01-18 22:40:00;14,98;6,67
C.E.3.E;2022-01-18 23:32:00;34,22;40,52
B.D.0.B;2022-01-18 23:34:00;24,31;76,68
C.B.S.B;2022-01-19 00:31:00;33,38;28,82
E.D.S.D;2022-01-19 00:33:00;16,15;54,99
C.A.0.E;2022-01-19 00:43:00;22,27;58,39
C.D.0.A;2022-01-19 00:46:00;19,3;36,72
D.D.1.C;2022-01-19 02:31:00;32,44;79,61
E.B.2.D;2022-01-19 02:48:00;28,3;69,06
B.B.2.C;2022-01-19 04:38:00;37,27;49,67
A.B.1.D;2022-01-19 05:11:00;14,89;32,77
A.B.2.E;2022-01-19 06:54:00;28,11;47,02
C.D.3.E;2022-01-19 07:08:00;11,28;92,09
C.E.0.C;2022-01-19 08:25:00;11,26;66,63
C.C.0.D;2022-01-19 09:06:00;19,98;20,84
E.D.3.E;2022-01-19 10:10:00;18,44;58,5
D.D.3.E;2022-01-19 10:19:00;28,39;37,1
B.C.3.D;2022-01-19 10:23:00;17,53;47,21
D.D.S.C;2022-01-19 10:41:00;18,13;45,67
B.A.S.C;2022-01-19 10:46:00;26,07;22,08
B.B.2.D;2022-01-19 12:23:00;34,18;92,49
E.C.0.A;2022-01-19 12:38:00;22,67;62,23
D.D.2.E;2022-01-19 12:58:00;10,56;18,25
C.E.3.E;2022-01-19 13:32:00;22,54;62,87
C.E.3.A;2022-01-19 13:50:00;13,2;76,47
B.B.2.B;2022-01-19 14:31:00;12,81;68,33
C.E.S.C;2022-01-19 14:36:00;35,78;86,23
B.B.3.D;2022-01-19 15:19:00;14,59;53,4
B.A.3.A;2022-01-19 15:37:00;23,41;77,49
B.C.2.D;2022-01-19 15:55:00;10,92;0,63
A.D.2.A;2022-01-19 16:16:00;37,03;99,5
B.C.0.C;2022-01-19 16:22:00;15,81;21,71
C.B.2.E;2022-01-19 16:37:00;33,4;1,88
A.D.1.D;2022-01-19 17:27:00;13,3;78,5
A.A.3.B;2022-01-19 17:45:00;25,89;90,13
E.D.2.A;2022-01-19 19:02:00;31,07;75,63
C.E.0.A;2022-01-19 19:14:00;19,22;16,65
D.D.2.D;2022-01-19 19:18:00;35,69;21,77
D.B.0.C;2022-01-19 20:00:00;17,75;87,47
E.D.S.E;2022-01-19 20:15:00;25,65;27,31
B.D.1.D;2022-01-19 20:16:00;23,59;68,0
E.D.1.D;2022-01-19 22:07:00;14,12;58,14
A.C.S.A;2022-01-19 22:58:00;21,49;8,55
E.C.0.E;2022-01-19 23:01:00;29,64;95,74
C.E.2.B;2022-01-19 23:56:00;24,05;13,87
A.B.S.E;2022-01-20 00:02:00;36,14;1,9
A.B.3.B;2022-01-20 00:51:00;15,21;20,02
C.B.2.E;2022-01-20 02:11:00;16,1;74,84
D.D.S.B;2022-01-20 02:30:00;18,87;97,94
B.E.3.A;2022-01-20 02:45:00;27,61;2,3
D.C.S.D;2022-01-20 02:52:00;11,77;15,34
A.A.3.A;2022-01-20 02:54:00;19,52;27,92
A.E.2.A;2022-01-20 03:43:00;11,72;35,34
B.B.2.A;2022-01-20 04:03:00;30,35;32,84
D.B.0.B;2022-01-20 04:31:00;23,46;75,31
A.E.S.E;2022-01-20 07:13:00;10,39;22,33
C.A.1.D;2022-01-20 07:15:00;25,2;89,64
C.A.S.D;2022-01-20 07:43:00;11,87;36,6
C.B.0.A;2022-01-20 08:18:00;13,99;99,95
E.C.1.B;2022-01-20 08:29:00;28,87;58,38
A.B.2.A;2022-01-20 08:48:00;36,36;22,63
C.E.0.E;2022-01-20 09:38:00;36,91;17,39
B.A.2.C;2022-01-20 09:49:00;35,85;68,07
A.E.S.A;2022-01-20 10:01:00;28,4;22,92
A.C.S.D;2022-01-20 10:01:00;17,94;46,8
B.C.S.A;2022-01-20 11:32:00;29,28;42,39
A.E.2.E;2022-01-20 11:40:00;22,83;43,6
E.D.2.B;2022-01-20 12:44:00;33,21;44,28
D.B.S.D;2022-01-20 12:57:00;31,83;32,32
E.E.3.E;2022-01-20 14:48:00;37,13;39,72
A.E.0.C;2022-01-20 14:55:00;17,37;65,22
E.D.3.E;2022-01-20 15:01:00;10,17;82,67
C.D.0.E;2022-01-20 16:32:00;10,68;4,02
E.E.2.C;2022-01-20 16:48:00;22,95;75,41
D.B.2.A;2022-01-20 17:26:00;21,96;38,07
C.C.2.A;2022-01-20 17:30:00;23,3;57,46
A.A.0.E;2022-01-20 18:27:00;32,75;5,65
B.B.0.C;2022-01-20 18:35:00;23,77;24,16
E.D.3.A;2022-01-20 18:46:00;36,66;65,47
B.C.1.C;2022-01-20 19:02:00;35,52;23,61
E.D.3.C;2022-01-20 19:03:00;15,02;83,27
D.E.S.A;2022-01-20 19:12:00;18,82;29,76
B.C.0.C;2022-01-20 20:17:00;28,37;86,66
D.A.S.A;2022-01-20 20:20:00;34,07;20,48
D.D.3.B;2022-01-20 20:49:00;13,94;28,44
B.D.3.A;2022-01-20 20:59:00;30,71;39,53
B.C.3.E;2022-01-20 21:29:00;15,67;58,78
E.B.0.D;2022-01-20 23:36:00;13,08;41,04
B.D.S.C;2022-01-20 23:36:00;33,78;19,34
A.E.S.C;2022-01-20 23:50:00;29,91;4,67
A.C.1.C;2022-01-21 00:01:00;27,76;97,41
E.D.2.B;2022-01-21 00:06:00;33,53;57,8
C.B.2.E;2022-01-21 00:47:00;14,66;52,93
B.B.1.D;2022-01-21 00:52:00;17,39;75,91
E.D.3.D;2022-01-21 01:05:00;14,98;75,79
D.B.3.D;2022-01-21 01:10:00;24,92;4,5
B.B.3.B;2022-01-21 01:22:00;35,5;95,44
C.E.3.C;2022-01-21 01:37:00;20,8;90,96
B.E.0.A;2022-01-21 02:26:00;23,33;20,36
D.B.2.A;2022-01-21 03:41:00;28,56;28,69
A.A.0.B;2022-01-21 04:18:00;33,57;26,56
B.D.2.C;2022-01-21 04:19:00;25,33;94,26
D.C.S.E;2022-01-21 04:26:00;10,49;37,44
B.D.1.B;2022-01-21 04:34:00;32,63;56,57
B.B.1.E;2022-01-21 05:16:00;24,71;46,88
E.E.1.A;2022-01-21 05:17:00;10,5;61,77
D.D.S.A;2022-01-21 05:47:00;13,87;56,73
A.D.3.A;2022-01-21 06:04:00;16,67;67,35
E.A.S.D;2022-01-21 06:12:00;37,21;11,86
B.A.3.E;2022-01-21 06:24:00;18,32;78,13
E.A.0.E;2022-01-21 06:47:00;17,93;96,69
E.C.S.B;2022-01-21 07:48:00;16,4;88,43
E.D.1.C;2022-01-21 08:16:00;14,91;6,45
A.D.2.B;2022-01-21 08:19:00;26,59;27,7
C.E.3.E;2022-01-21 08:21:00;28,22;71,77
E.D.0.D;2022-01-21 08:24:00;15,55;86,09
B.C.1.A;2022-01-21 09:46:00;31,35;14,34
C.C.S.D;2022-01-21 09:54:00;23,58;81,41
C.B.1.E;2022-01-21 09:55:00;34,29;23,78
A.C.0.A;2022-01-21 10:04:00;30,37;10,74
E.D.S.E;2022-01-21 10:18:00;20,87;6,1
D.C.1.B;2022-01-21 11:57:00;30,13;86,08
D.C.3.B;2022-01-21 12:10:00;13,97;45,03
D.D.1.E;2022-01-21 12:13:00;23,29;75,11
C.E.3.A;2022-01-21 14:10:00;28,64;3,95
C.C.1.C;2022-01-21 16:33:00;36,26;30,6
A.E.1.C;2022-01-21 16:33:00;31,81;27,12
A.C.0.E;2022-01-21 18:25:00;10,65;36,82
E.E.1.E;2022-01-21 18:38:00;29,04;37,73
C.A.3.A;2022-01-21 18:43:00;15,97;92,03
C.E.S.C;2022-01-21 18:53:00;31,66;30,09
C.A.1.D;2022-01-21 19:04:00;14,96;7,86
B.E.2.A;2022-01-21 19:23:00;20,2;21,54
A.B.2.B;2022-01-21 19:33:00;14,55;3,93
D.E.3.E;2022-01-21 19:54:00;36,34;38,15
C.A.2.C;2022-01-21 20:22:00;26,72;26,93
E.C.S.D;2022-01-21 20:34:00;12,99;45,3
D.E.S.A;2022-01-21 20:52:00;20,89;87,36
D.B.2.A;2022-01-21 21:19:00;14,98;19,36
B.A.2.C;2022-01-21 21:53:00;16,38;77,85
C.A.0.A;2022-01-21 22:49:00;16,07;12,3
B.D.0.C;2022-01-21 23:38:00;15,71;4,7
B.A.0.D;2022-01-21 23:44:00;17,59;3,71
E.E.3.E;2022-01-22 00:41:00;13,43;62,88
C.D.1.C;2022-01-22 01:09:00;18,99;42,03
C.A.1.C;2022-01-22 02:29:00;35,03;67,47
B.C.1.B;2022-01-22 03:22:00;25,01;36,37
E.C.2.D;2022-01-22 03:43:00;23,67;1,57
D.B.2.D;2022-01-22 03:44:00;12,02;94,41
E.D.0.C;2022-01-22 03:47:00;28,44;32,78
D.C.1.A;2022-01-22 03:49:00;23,0;18,66
C.D.3.D;2022-01-22 04:00:00;26,01;13,3
B.C.1.B;2022-01-22 04:08:00;23,17;16,3
D.D.0.D;2022-01-22 04:23:00;31,22;46,43
A.D.1.D;2022-01-22 04:37:00;34,05;71,73
A.A.1.C;2022-01-22 04:43:00;32,34;79,9
D.E.1.B;2022-01-22 05:25:00;11,68;83,06
E.B.0.D;2022-01-22 05:33:00;36,65;51,74
D.C.0.E;2022-01-22 06:15:00;36,87;3,04
C.A.2.C;2022-01-22 07:03:00;19,62;32,81
A.A.S.A;2022-01-22 07:04:00;21,9;79,2
A.B.2.C;2022-01-22 07:16:00;20,9;22,51
A.A.0.A;2022-01-22 07:38:00;35,39;73,14
B.A.1.C;2022-01-22 08:06:00;35,94;46,98
B.A.S.E;2022-01-22 08:45:00;22,94;81,44
C.D.3.C;2022-01-22 10:47:00;36,34;23,69
E.E.3.A;2022-01-22 11:01:00;20,2;4,99
C.A.2.B;2022-01-22 11:59:00;32,91;76,23
C.B.0.D;2022-01-22 13:21:00;14,04;95,38
E.D.0.A;2022-01-22 13:30:00;13,99;28,97
A.C.1.C;2022-01-22 13:39:00;15,56;86,02
A.E.1.D;2022-01-22 13:58:00;36,83;67,66
B.B.S.C;2022-01-22 14:05:00;32,95;37,91
C.C.2.D;2022-01-22 14:21:00;11,01;53,82
C.E.0.E;2022-01-22 16:19:00;32,58;33,83
A.A.2.C;2022-01-22 16:24:00;18,25;26,28
E.B.0.C;2022-01-22 16:26:00;16,51;35,09
E.A.0.E;2022-01-22 16:36:00;32,69;39,87
E.A.0.A;2022-01-22 16:38:00;18,09;86,38
C.D.S.D;2022-01-22 16:40:00;24,57;44,75
A.A.3.C;2022-01-22 18:04:00;35,92;26,78
D.C.2.D;2022-01-22 20:09:00;27,44;27,42
C.B.0.E;2022-01-22 20:16:00;31,39;25,39
C.C.2.A;2022-01-22 20:56:00;18,78;18,88
D.D.0.A;2022-01-22 20:59:00;30,44;55,93
C.B.2.C;2022-01-22 22:01:00;14,47;52,58
E.B.S.B;2022-01-22 22:04:00;20,54;49,08
A.E.1.C;2022-01-22 22:48:00;34,94;57,8
B.C.S.B;2022-01-22 22:54:00;12,63;7,46
E.C.S.A;2022-01-22 23:04:00;31,72;75,04
E.C.S.C;2022-01-22 23:44:00;17,53;46,4
E.E.2.A;2022-01-22 23:54:00;24,67;65,19
C.C.0.D;2022-01-22 23:57:00;29,61;2,97
C.A.S.E;2022-01-23 00:22:00;30,35;27,72
E.E.1.D;2022-01-23 00:32:00;24,67;18,36
B.C.1.C;2022-01-23 01:44:00;25,69;10,74
A.A.1.A;2022-01-23 01:46:00;10,44;74,41
A.A.0.D;2022-01-23 01:58:00;14,32;62,7
C.B.S.B;2022-01-23 02:06:00;25,43;41,95
D.B.1.C;2022-01-23 02:11:00;16,97;31,15
D.B.2.C;2022-01-23 03:22:00;13,98;0,71
A.E.S.D;2022-01-23 03:55:00;27,63;6,75
C.E.S.B;2022-01-23 04:16:00;29,7;84,35
D.A.0.D;2022-01-23 04:27:00;34,27;58,36
B.B.3.A;2022-01-23 05:52:00;29,26;97,56
C.E.1.D;2022-01-23 06:02:00;31,5;38,17
A.C.3.D;2022-01-23 06:43:00;10,56;92,19
C.D.1.D;2022-01-23 06:47:00;20,74;10,1
B.A.2.E;2022-01-23 08:08:00;28,17;60,79
A.D.3.A;2022-01-23 08:29:00;29,94;51,44
E.B.0.D;2022-01-23 09:01:00;25,35;91,45
D.A.2.E;2022-01-23 10:13:00;36,01;97,87
D.B.3.B;2022-01-23 10:26:00;19,15;96,85
A.C.1.D;2022-01-23 11:00:00;20,26;91,35
C.E.1.E;2022-01-23 11:18:00;30,81;20,2
D.D.0.E;2022-01-23 11:48:00;17,1;42,92
B.A.1.B;2022-01-23 12:30:00;14,05;15,65
B.E.1.B;2022-01-23 13:10:00;17,24;26,22
E.A.3.E;2022-01-23 13:17:00;30,55;24,88
E.D.3.D;2022-01-23 14:31:00;25,66;60,41
A.D.2.C;2022-01-23 14:53:00;36,14;83,99
A.D.S.E;2022-01-23 15:25:00;36,47;20,38
D.E.0.A;2022-01-23 15:56:00;34,27;73,7
E.D.0.D;2022-01-23 16:01:00;31,1;64,83
D.E.3.B;2022-01-23 17:39:00;24,1;96,29
C.E.1.A;2022-01-23 18:02:00;13,93;93,54
E.C.S.D;2022-01-23 18:17:00;10,52;64,1
C.A.1.B;2022-01-23 18:36:00;28,06;60,41
D.B.2.B;2022-01-23 18:50:00;31,15;90,0
B.D.3.B;2022-01-23 18:58:00;14,46;53,46
C.B.S.E;2022-01-23 19:06:00;26,0;37,04
C.A.3.A;2022-01-23 19:54:00;14,27;10,1
E.A.3.E;2022-01-23 20:23:00;12,75;40,42
A.D.1.E;2022-01-23 20:30:00;31,51;73,55
E.D.2.E;2022-01-23 20:45:00;37,47;40,54
A.A.1.A;2022-01-23 20:51:00;27,17;43,89
E.C.0.B;2022-01-23 21:13:00;11,9;71,39
D.D.2.D;2022-01-23 21:28:00;19,1;97,84
D.B.0.D;2022-01-23 22:27:00;11,01;20,52
A.B.3.C;2022-01-23 22:29:00;10,59;1,08
C.E.S.B;2022-01-23 23:23:00;25,26;75,63
B.A.0.D;2022-01-23 23:25:00;23,57;33,6
C.E.S.C;2022-01-23 23:53:00;16,09;30,46
A.B.2.A;2022-01-24 00:02:00;32,61;8,82
A.E.S.D;2022-01-24 00:13:00;34,23;10,61
A.B.S.B;2022-01-24 00:39:00;28,28;14,14
C.D.2.A;2022-01-24 01:02:00;29,0;16,61
C.C.S.E;2022-01-24 01:14:00;31,43;85,08
D.D.S.E;2022-01-24 01:41:00;29,79;85,67
E.C.0.D;2022-01-24 02:05:00;14,97;69,06
E.E.3.B;2022-01-24 02:09:00;31,28;8,84
E.D.S.E;2022-01-24 03:17:00;32,56;74,54
B.D.S.A;2022-01-24 04:16:00;27,77;15,48
B.B.S.B;2022-01-24 04:55:00;27,97;97,72
A.D.0.D;2022-01-24 05:14:00;19,06;98,22
C.C.3.D;2022-01-24 06:22:00;28,75;61,36
B.B.3.B;2022-01-24 06:29:00;23,17;48,65
D.E.3.A;2022-01-24 07:08:00;17,92;67,53
C.E.2.C;2022-01-24 07:42:00;27,59;55,98
E.A.3.A;2022-01-24 08:31:00;23,2;42,61
E.A.3.E;2022-01-24 08:38:00;11,39;2,46
B.C.3.D;2022-01-24 09:37:00;36,89;23,09
D.D.2.B;2022-01-24 09:37:00;30,08;10,55
D.E.0.E;2022-01-24 09:52:00;31,78;32,1
E.D.3.A;2022-01-24 10:53:00;25,95;76,16
C.E.0.B;2022-01-24 11:29:00;18,71;56,33
D.B.2.B;2022-01-24 11:36:00;14,28;19,01
A.E.S.C;2022-01-24 12:40:00;14,27;8,51
E.C.3.C;2022-01-24 12:48:00;27,32;29,95
D.C.0.E;2022-01-24 12:49:00;31,82;94,83
E.C.0.B;2022-01-24 15:49:00;10,17;13,98
A.D.0.C;2022-01-24 16:10:00;35,45;66,2
A.D.0.B;2022-01-24 16:23:00;25,52;43,54
B.E.S.C;2022-01-24 16:38:00;35,36;5,2
C.A.0.C;2022-01-24 16:50:00;28,14;54,33
E.C.2.C;2022-01-24 16:51:00;24,18;25,37
D.B.1.C;2022-01-24 17:45:00;14,73;77,0
D.C.1.B;2022-01-24 18:16:00;18,14;45,93
E.E.S.C;2022-01-24 18:33:00;33,66;80,57
D.B.2.D;2022-01-24 18:55:00;27,29;77,99
C.E.0.C;2022-01-24 19:13:00;16,32;37,46
D.E.1.A;2022-01-24 20:23:00;22,69;38,53
B.C.0.E;2022-01-24 21:33:00;33,58;36,12
B.B.1.D;2022-01-24 22:00:00;31,22;43,38
E.D.3.E;2022-01-24 22:16:00;34,8;52,04
D.B.3.B;2022-01-24 22:28:00;11,91;28,19
E.E.2.E;2022-01-24 22:50:00;23,59;32,44
B.B.S.C;2022-01-24 22:58:00;15,48;72,62
A.E.1.A;2022-01-24 23:09:00;18,82;21,96
C.C.2.D;2022-01-25 00:52:00;18,78;88,01
B.B.S.D;2022-01-25 01:29:00;16,1;79,09
E.E.2.D;2022-01-25 01:56:00;32,87;75,27
D.B.3.D;2022-01-25 02:23:00;18,79;41,33
D.E.1.A;2022-01-25 02:59:00;26,3;53,73
D.D.3.B;2022-01-25 03:13:00;15,27;65,52
B.D.3.D;2022-01-25 03:24:00;36,83;42,38
B.B.S.C;2022-01-25 03:33:00;32,63;39,03
B.E.S.D;2022-01-25 03:40:00;15,12;72,3
D.E.S.E;2022-01-25 04:13:00;12,94;71,64
A.D.1.C;2022-01-25 04:32:00;30,91;16,63
E.E.S.D;2022-01-25 05:05:00;34,29;90,26
B.B.1.E;2022-01-25 05:20:00;14,7;51,59
D.B.2.E;2022-01-25 05:35:00;22,96;43,67
D.D.1.C;2022-01-25 05:52:00;12,77;51,86
B.D.1.C;2022-01-25 05:53:00;31,11;68,33
C.E.0.C;2022-01-25 06:28:00;27,44;57,36
B.C.3.E;2022-01-25 06:38:00;31,39;83,76
B.A.0.C;2022-01-25 07:12:00;37,42;12,68
E.A.3.A;2022-01-25 07:30:00;27,54;99,08
A.C.2.B;2022-01-25 07:46:00;26,03;82,97
C.A.1.C;2022-01-25 08:09:00;13,11;8,43
B.E.2.C;2022-01-25 08:29:00;31,44;28,72
D.A.2.A;2022-01-25 08:33:00;14,56;46,68
E.C.3.B;2022-01-25 08:43:00;12,08;98,1
C.D.2.B;2022-01-25 09:27:00;33,75;94,83
D.B.S.D;2022-01-25 10:01:00;14,38;44,72
E.D.2.D;2022-01-25 10:24:00;19,5;5,48
B.E.1.C;2022-01-25 11:02:00;10,82;83,09
D.E.2.D;2022-01-25 11:05:00;12,6;37,1
C.B.2.A;2022-01-25 11:22:00;16,02;18,07
C.E.S.A;2022-01-25 11:29:00;24,29;38,66
E.B.S.B;2022-01-25 11:51:00;14,53;15,59
E.E.0.B;2022-01-25 12:08:00;25,08;32,57
B.C.1.E;2022-01-25 12:33:00;30,29;46,83
A.C.0.C;2022-01-25 13:53:00;26,34;21,55
B.B.1.C;2022-01-25 14:03:00;20,5;12,4
D.C.2.D;2022-01-25 16:04:00;18,6;16,34
A.B.0.C;2022-01-25 20:04:00;22,26;25,3
E.B.S.C;2022-01-25 20:44:00;34,01;56,56
B.D.1.A;2022-01-25 21:03:00;30,73;33,24
B.E.3.A;2022-01-25 21:10:00;18,37;84,27
C.C.1.B;2022-01-25 21:13:00;11,72;9,0
E.C.0.C;2022-01-25 21:16:00;25,86;6,74
A.E.1.C;2022-01-25 21:47:00;16,03;5,25
A.A.3.D;2022-01-25 22:14:00;34,76;42,74
C.B.2.A;2022-01-25 23:44:00;31,47;37,68
C.B.2.A;2022-01-26 00:19:00;33,87;14,91
E.B.0.B;2022-01-26 00:36:00;20,27;78,43
D.E.0.B;2022-01-26 01:17:00;35,24;16,69
A.D.1.B;2022-01-26 02:29:00;23,14;79,91
A.D.0.E;2022-01-26 02:33:00;19,26;12,0
C.E.0.A;2022-01-26 02:40:00;27,26;36,18
C.A.2.D;2022-01-26 02:42:00;18,47;98,16
B.D.0.E;2022-01-26 02:43:00;28,33;66,04
D.C.0.D;2022-01-26 03:28:00;13,43;96,37
A.E.S.E;2022-01-26 03:52:00;30,26;0,45
E.B.0.B;2022-01-26 04:57:00;31,24;62,31
E.B.0.B;2022-01-26 05:12:00;22,15;16,08
D.E.S.A;2022-01-26 05:14:00;32,9;38,26
A.A.S.E;2022-01-26 06:04:00;25,61;94,03
A.E.3.A;2022-01-26 06:06:00;36,41;53,49
A.B.1.C;2022-01-26 06:39:00;12,12;19,36
A.C.S.A;2022-01-26 06:58:00;14,98;46,48
A.D.2.D;2022-01-26 07:32:00;20,87;72,04
D.A.2.B;2022-01-26 07:35:00;21,29;97,48
D.A.0.C;2022-01-26 08:20:00;32,07;57,03
A.E.0.A;2022-01-26 08:36:00;17,81;23,19
C.A.1.E;2022-01-26 09:01:00;16,13;19,51
A.A.S.C;2022-01-26 09:25:00;36,38;0,96
C.D.3.D;2022-01-26 09:47:00;27,77;47,58
C.D.0.D;2022-01-26 10:23:00;35,57;56,27
E.B.3.B;2022-01-26 11:05:00;22,94;57,34
D.A.3.D;2022-01-26 11:14:00;14,18;9,04
A.A.1.A;2022-01-26 11:24:00;10,6;3,12
E.D.3.A;2022-01-26 12:05:00;25,64;73,73
B.C.S.A;2022-01-26 13:53:00;11,49;69,71
D.E.3.E;2022-01-26 14:14:00;36,18;1,73
D.D.1.B;2022-01-26 14:51:00;26,74;76,29
A.B.1.C;2022-01-26 14:56:00;12,11;41,09
C.E.0.B;2022-01-26 15:16:00;17,78;8,32
C.C.S.E;2022-01-26 15:49:00;11,31;69,21
E.A.1.C;2022-01-26 16:58:00;21,65;92,41
D.B.3.A;2022-01-26 17:28:00;16,66;99,21
D.D.2.E;2022-01-26 17:49:00;11,96;83,09
E.B.S.D;2022-01-26 18:35:00;24,56;41,02
C.E.S.D;2022-01-26 18:41:00;15,95;87,09
A.A.1.B;2022-01-26 19:10:00;24,31;77,29
B.E.3.E;2022-01-26 19:13:00;32,4;82,45
B.B.S.E;2022-01-26 19:28:00;33,57;96,27
B.C.3.A;2022-01-26 19:50:00;33,5;43,01
E.C.3.E;2022-01-26 20:05:00;35,22;98,53
D.D.0.B;2022-01-26 20:43:00;26,3;96,54
B.E.1.D;2022-01-26 20:53:00;10,72;28,36
C.B.3.B;2022-01-26 21:01:00;29,8;49,92
A.D.3.E;2022-01-26 21:31:00;20,21;92,67
B.C.2.E;2022-01-26 21:34:00;20,03;37,32
C.C.1.D;2022-01-26 22:05:00;23,1;35,06
B.C.1.D;2022-01-26 23:24:00;20,05;32,67
C.A.2.C;2022-01-26 23:54:00;20,03;59,59
B.C.1.C;2022-01-27 00:07:00;17,6;36,8
E.E.2.A;2022-01-27 00:19:00;24,45;16,98
D.A.3.B;2022-01-27 01:00:00;31,55;65,08
C.E.1.E;2022-01-27 01:17:00;21,72;2,39
A.A.1.B;2022-01-27 01:30:00;18,39;66,3
C.E.S.A;2022-01-27 01:59:00;10,57;78,57
A.E.2.E;2022-01-27 02:21:00;11,68;48,36
D.D.3.C;2022-01-27 02:32:00;11,36;15,95
A.B.0.A;2022-01-27 02:40:00;10,1;34,91
B.A.3.A;2022-01-27 02:54:00;16,58;2,38
A.A.2.E;2022-01-27 02:59:00;29,52;26,82
A.A.0.E;2022-01-27 03:26:00;15,47;80,29
B.C.1.A;2022-01-27 04:41:00;29,71;93,72
B.D.S.A;2022-01-27 04:53:00;10,17;41,42
A.B.S.A;2022-01-27 05:02:00;24,63;53,31
A.B.S.D;2022-01-27 06:21:00;21,96;27,53
C.C.1.B;2022-01-27 06:28:00;23,03;86,53
A.E.3.A;2022-01-27 06:28:00;33,52;71,32
A.D.2.D;2022-01-27 08:23:00;30,11;18,12
D.D.0.C;2022-01-27 08:26:00;11,62;66,64
B.B.S.C;2022-01-27 09:26:00;34,09;75,92
E.B.S.D;2022-01-27 09:28:00;29,12;7,01
A.A.1.E;2022-01-27 09:56:00;10,11;54,25
B.C.S.B;2022-01-27 10:31:00;23,73;77,03
A.D.2.B;2022-01-27 11:30:00;18,79;3,7
A.A.2.D;2022-01-27 11:31:00;13,5;71,99
B.D.3.E;2022-01-27 11:42:00;25,87;73,46
E.E.3.B;2022-01-27 11:45:00;31,9;7,22
D.A.0.C;2022-01-27 12:25:00;14,99;52,79
E.A.0.D;2022-01-27 12:40:00;26,41;0,07
D.E.0.B;2022-01-27 13:12:00;31,52;86,49
B.E.2.A;2022-01-27 13:46:00;17,72;13,69
A.E.1.B;2022-01-27 14:12:00;27,4;89,59
A.A.2.B;2022-01-27 14:13:00;31,75;63,97
A.C.0.C;2022-01-27 14:17:00;19,72;57,27
D.B.2.E;2022-01-27 15:52:00;33,69;57,3
A.E.2.D;2022-01-27 16:09:00;32,88;77,94
A.C.S.B;2022-01-27 17:09:00;13,56;78,05
E.D.0.E;2022-01-27 18:06:00;21,7;66,2
E.C.0.B;2022-01-27 18:32:00;18,37;44,74
E.B.1.D;2022-01-27 18:34:00;27,21;16,37
B.C.2.D;2022-01-27 19:42:00;27,69;40,45
C.A.0.C;2022-01-27 19:47:00;14,83;11,18
A.B.1.E;2022-01-27 19:52:00;22,58;56,74
B.C.0.C;2022-01-27 20:26:00;10,07;37,65
B.E.2.E;2022-01-27 21:01:00;35,45;0,45
D.C.S.D;2022-01-27 21:07:00;25,04;17,13
B.A.S.B;2022-01-27 21:08:00;21,22;19,78
C.E.3.C;2022-01-27 21:30:00;30,33;2,36
D.C.1.B;2022-01-27 21:40:00;20,63;90,67
D.E.2.E;2022-01-27 23:17:00;13,93;19,2
E.D.S.D;2022-01-27 23:36:00;17,83;55,66
D.D.1.A;2022-01-27 23:53:00;35,35;11,65
D.D.2.C;2022-01-28 00:02:00;14,81;93,33
A.E.S.E;2022-01-28 00:12:00;36,96;20,82
A.C.0.A;2022-01-28 01:07:00;29,28;50,28
E.A.0.A;2022-01-28 01:10:00;34,93;59,68
D.D.2.C;2022-01-28 01:14:00;15,01;81,25
E.D.2.A;2022-01-28 01:18:00;33,07;63,96
